DTPinMap,version=2.1:platform=Jaguar:toprow=-1:leftcol=-1:rightcol=-1	Pin Map

	Group Name	Pin Name	Type	Comment
	SOC_DOM3_SIN	ifc_wp0_b		# pin function:  soc_dom3_sin271
	SOC_DOM3_SIN	ifc_rb0_b		# pin function:  soc_dom3_sin272
	SOC_DOM3_SIN	ifc_rb1_b		# pin function:  soc_dom3_sin273
	SOC_DOM3_SIN	ifc_perr_b		# pin function:  soc_dom3_sin274
	SOC_DOM3_SIN	ifc_clk1		# pin function:  soc_dom3_sin275
	SOC_DOM3_SIN	ifc_clk0		# pin function:  soc_dom3_sin276
	SOC_DOM3_SIN	ifc_ndwe_b		# pin function:  soc_dom3_sin277
	SOC_DOM3_SIN	ifc_cs4_b		# pin function:  soc_dom3_sin278
	SOC_DOM3_SIN	ifc_cs5_b		# pin function:  soc_dom3_sin279
	SOC_DOM3_SIN	ifc_cs6_b		# pin function:  soc_dom3_sin280
	SOC_DOM3_SIN	ifc_cs7_b		# pin function:  soc_dom3_sin281
	SOC_DOM3_SIN	uart1_sout		# pin function:  soc_dom3_sin282
	SOC_DOM3_SIN	uart2_sout		# pin function:  soc_dom3_sin283
	SOC_DOM3_SIN	uart1_sin		# pin function:  soc_dom3_sin284
	SOC_DOM3_SIN	uart2_sin		# pin function:  soc_dom3_sin285
	SOC_DOM3_SIN	uart1_rts_b		# pin function:  soc_dom3_sin286
	SOC_DOM3_SIN	uart2_rts_b		# pin function:  soc_dom3_sin287
	SOC_DOM3_SIN	uart1_cts_b		# pin function:  soc_dom3_sin288
	SOC_DOM3_SIN	uart2_cts_b		# pin function:  soc_dom3_sin289
	SOC_DOM3_SIN	spi_sout		# pin function:  soc_dom3_sin290
	SOC_DOM3_SIN	spi_sin		# pin function:  soc_dom3_sin291
	SOC_DOM3_SIN	spi_sck		# pin function:  soc_dom3_sin292
	SOC_DOM3_SIN	spi_pcs0		# pin function:  soc_dom3_sin293
	SOC_DOM3_SIN	spi_pcs1		# pin function:  soc_dom3_sin294
	SOC_DOM3_SIN	spi_pcs2		# pin function:  soc_dom3_sin295
	SOC_DOM3_SIN	spi_pcs3		# pin function:  soc_dom3_sin296
	SOC_DOM3_SIN	sdhc_cmd		# pin function:  soc_dom3_sin297
	SOC_DOM3_SIN	sdhc_dat3		# pin function:  soc_dom3_sin298
	SOC_DOM3_SIN	sdhc_dat2		# pin function:  soc_dom3_sin299
	SOC_DOM3_SIN	sdhc_dat1		# pin function:  soc_dom3_sin300
	SOC_DOM3_SIN	sdhc_dat0		# pin function:  soc_dom3_sin301
	SOC_DOM3_SIN	sdhc_clk		# pin function:  soc_dom3_sin302
	SOC_DOM3_SIN	irq06		# pin function:  soc_dom3_sin303
	SOC_DOM3_SIN	irq07		# pin function:  soc_dom3_sin304
	SOC_DOM3_SIN	irq08		# pin function:  soc_dom3_sin305
	SOC_DOM3_SIN	irq09		# pin function:  soc_dom3_sin306
	SOC_DOM3_SIN	irq10		# pin function:  soc_dom3_sin307
	SOC_DOM3_SIN	irq11		# pin function:  soc_dom3_sin308
	SOC_DOM3_SIN	reset_req_b		# pin function:  soc_dom3_sin309
	SOC_DOM3_SIN	asleep		# pin function:  soc_dom3_sin310
	SOC_DOM3_SOUT	tdo	I/O	# pin function:  soc_dom3_sout000
	SOC_DOM3_SOUT	d1_mdqs09_n		# pin function:  soc_dom3_sout001
	SOC_DOM3_SOUT	d1_mdqs10_n		# pin function:  soc_dom3_sout002
	SOC_DOM3_SOUT	d1_mdqs11_n		# pin function:  soc_dom3_sout003
	SOC_DOM3_SOUT	d1_mdqs12_n		# pin function:  soc_dom3_sout004
	SOC_DOM3_SOUT	d1_mdqs13_p		# pin function:  soc_dom3_sout005
	SOC_DOM3_SOUT	d1_mdqs13_n		# pin function:  soc_dom3_sout006
	SOC_DOM3_SOUT	d1_mdqs14_p		# pin function:  soc_dom3_sout007
	SOC_DOM3_SOUT	d1_mdqs14_n		# pin function:  soc_dom3_sout008
	SOC_DOM3_SOUT	d1_mdqs15_p		# pin function:  soc_dom3_sout009
	SOC_DOM3_SOUT	d1_mdqs15_n		# pin function:  soc_dom3_sout010
	SOC_DOM3_SOUT	d1_mdqs16_p		# pin function:  soc_dom3_sout011
	SOC_DOM3_SOUT	d1_mdqs16_n		# pin function:  soc_dom3_sout012
	SOC_DOM3_SOUT	d1_mdqs17_n		# pin function:  soc_dom3_sout013
	SOC_DOM3_SOUT	d1_mdqs09_p		# pin function:  soc_dom3_sout014
	SOC_DOM3_SOUT	d1_mdqs10_p		# pin function:  soc_dom3_sout015
	SOC_DOM3_SOUT	d1_mdqs11_p		# pin function:  soc_dom3_sout016
	SOC_DOM3_SOUT	d1_mdqs12_p		# pin function:  soc_dom3_sout017
	SOC_DOM3_SOUT	d1_mdqs17_p		# pin function:  soc_dom3_sout018
	SOC_DOM3_SOUT	d1_mdqs00_p		# pin function:  soc_dom3_sout019
	SOC_DOM3_SOUT	d1_mdqs00_n		# pin function:  soc_dom3_sout020
	SOC_DOM3_SOUT	d1_mdqs01_p		# pin function:  soc_dom3_sout021
	SOC_DOM3_SOUT	d1_mdqs01_n		# pin function:  soc_dom3_sout022
	SOC_DOM3_SOUT	d1_mdqs02_p		# pin function:  soc_dom3_sout023
	SOC_DOM3_SOUT	d1_mdqs02_n		# pin function:  soc_dom3_sout024
	SOC_DOM3_SOUT	d1_mdqs03_p		# pin function:  soc_dom3_sout025
	SOC_DOM3_SOUT	d1_mdqs03_n		# pin function:  soc_dom3_sout026
	SOC_DOM3_SOUT	d1_mdqs04_p		# pin function:  soc_dom3_sout027
	SOC_DOM3_SOUT	d1_mdqs04_n		# pin function:  soc_dom3_sout028
	SOC_DOM3_SOUT	d1_mdqs05_p		# pin function:  soc_dom3_sout029
	SOC_DOM3_SOUT	d1_mdqs05_n		# pin function:  soc_dom3_sout030
	SOC_DOM3_SOUT	d1_mdqs06_p		# pin function:  soc_dom3_sout031
	SOC_DOM3_SOUT	d1_mdqs06_n		# pin function:  soc_dom3_sout032
	SOC_DOM3_SOUT	d1_mdqs07_p		# pin function:  soc_dom3_sout033
	SOC_DOM3_SOUT	d1_mdqs07_n		# pin function:  soc_dom3_sout034
	SOC_DOM3_SOUT	d1_mdqs08_p		# pin function:  soc_dom3_sout035
	SOC_DOM3_SOUT	d1_mdqs08_n		# pin function:  soc_dom3_sout036
	SOC_DOM3_SOUT	d1_mck0_p		# pin function:  soc_dom3_sout037
	SOC_DOM3_SOUT	d1_mck0_n		# pin function:  soc_dom3_sout038
	SOC_DOM3_SOUT	d1_mck1_p		# pin function:  soc_dom3_sout039
	SOC_DOM3_SOUT	d1_mck1_n		# pin function:  soc_dom3_sout040
	SOC_DOM3_SOUT	d1_mck2_p		# pin function:  soc_dom3_sout041
	SOC_DOM3_SOUT	d1_mck2_n		# pin function:  soc_dom3_sout042
	SOC_DOM3_SOUT	d1_mck3_p		# pin function:  soc_dom3_sout043
	SOC_DOM3_SOUT	d1_mck3_n		# pin function:  soc_dom3_sout044
	SOC_DOM3_SOUT	d2_mdqs09_n		# pin function:  soc_dom3_sout045
	SOC_DOM3_SOUT	d2_mdqs10_n		# pin function:  soc_dom3_sout046
	SOC_DOM3_SOUT	d2_mdqs11_n		# pin function:  soc_dom3_sout047
	SOC_DOM3_SOUT	d2_mdqs12_n		# pin function:  soc_dom3_sout048
	SOC_DOM3_SOUT	d2_mdqs13_p		# pin function:  soc_dom3_sout049
	SOC_DOM3_SOUT	d2_mdqs13_n		# pin function:  soc_dom3_sout050
	SOC_DOM3_SOUT	d2_mdqs14_p		# pin function:  soc_dom3_sout051
	SOC_DOM3_SOUT	d2_mdqs14_n		# pin function:  soc_dom3_sout052
	SOC_DOM3_SOUT	d2_mdqs15_p		# pin function:  soc_dom3_sout053
	SOC_DOM3_SOUT	d2_mdqs15_n		# pin function:  soc_dom3_sout054
	SOC_DOM3_SOUT	d2_mdqs16_p		# pin function:  soc_dom3_sout055
	SOC_DOM3_SOUT	d2_mdqs16_n		# pin function:  soc_dom3_sout056
	SOC_DOM3_SOUT	d2_mdqs17_n		# pin function:  soc_dom3_sout057
	SOC_DOM3_SOUT	d2_mdqs09_p		# pin function:  soc_dom3_sout058
	SOC_DOM3_SOUT	d2_mdqs10_p		# pin function:  soc_dom3_sout059
	SOC_DOM3_SOUT	d2_mdqs11_p		# pin function:  soc_dom3_sout060
	SOC_DOM3_SOUT	d2_mdqs12_p		# pin function:  soc_dom3_sout061
	SOC_DOM3_SOUT	d2_mdqs17_p		# pin function:  soc_dom3_sout062
	SOC_DOM3_SOUT	d2_mdqs00_p		# pin function:  soc_dom3_sout063
	SOC_DOM3_SOUT	d2_mdqs00_n		# pin function:  soc_dom3_sout064
	SOC_DOM3_SOUT	d2_mdqs01_p		# pin function:  soc_dom3_sout065
	SOC_DOM3_SOUT	d2_mdqs01_n		# pin function:  soc_dom3_sout066
	SOC_DOM3_SOUT	d2_mdqs02_p		# pin function:  soc_dom3_sout067
	SOC_DOM3_SOUT	d2_mdqs02_n		# pin function:  soc_dom3_sout068
	SOC_DOM3_SOUT	d2_mdqs03_p		# pin function:  soc_dom3_sout069
	SOC_DOM3_SOUT	d2_mdqs03_n		# pin function:  soc_dom3_sout070
	SOC_DOM3_SOUT	d2_mdqs04_p		# pin function:  soc_dom3_sout071
	SOC_DOM3_SOUT	d2_mdqs04_n		# pin function:  soc_dom3_sout072
	SOC_DOM3_SOUT	d2_mdqs05_p		# pin function:  soc_dom3_sout073
	SOC_DOM3_SOUT	d2_mdqs05_n		# pin function:  soc_dom3_sout074
	SOC_DOM3_SOUT	d2_mdqs06_p		# pin function:  soc_dom3_sout075
	SOC_DOM3_SOUT	d2_mdqs06_n		# pin function:  soc_dom3_sout076
	SOC_DOM3_SOUT	d2_mdqs07_p		# pin function:  soc_dom3_sout077
	SOC_DOM3_SOUT	d2_mdqs07_n		# pin function:  soc_dom3_sout078
	SOC_DOM3_SOUT	d2_mdqs08_p		# pin function:  soc_dom3_sout079
	SOC_DOM3_SOUT	d2_mdqs08_n		# pin function:  soc_dom3_sout080
	SOC_DOM3_SOUT	d2_mck0_p		# pin function:  soc_dom3_sout081
	SOC_DOM3_SOUT	d2_mck0_n		# pin function:  soc_dom3_sout082
	SOC_DOM3_SOUT	d2_mck1_p		# pin function:  soc_dom3_sout083
	SOC_DOM3_SOUT	d2_mck1_n		# pin function:  soc_dom3_sout084
	SOC_DOM3_SOUT	d2_mck2_p		# pin function:  soc_dom3_sout085
	SOC_DOM3_SOUT	d2_mck2_n		# pin function:  soc_dom3_sout086
	SOC_DOM3_SOUT	d2_mck3_p		# pin function:  soc_dom3_sout087
	SOC_DOM3_SOUT	d2_mck3_n		# pin function:  soc_dom3_sout088
	SOC_DOM3_SOUT	d3_mdqs0_p		# pin function:  soc_dom3_sout089
	SOC_DOM3_SOUT	d3_mdqs0_n		# pin function:  soc_dom3_sout090
	SOC_DOM3_SOUT	d3_mdqs1_p		# pin function:  soc_dom3_sout091
	SOC_DOM3_SOUT	d3_mdqs1_n		# pin function:  soc_dom3_sout092
	SOC_DOM3_SOUT	d3_mdqs2_p		# pin function:  soc_dom3_sout093
	SOC_DOM3_SOUT	d3_mdqs2_n		# pin function:  soc_dom3_sout094
	SOC_DOM3_SOUT	d3_mdqs3_p		# pin function:  soc_dom3_sout095
	SOC_DOM3_SOUT	d3_mdqs3_n		# pin function:  soc_dom3_sout096
	SOC_DOM3_SOUT	d3_mdqs8_p		# pin function:  soc_dom3_sout097
	SOC_DOM3_SOUT	d3_mdqs8_n		# pin function:  soc_dom3_sout098
	SOC_DOM3_SOUT	d3_mck0_p		# pin function:  soc_dom3_sout099
	SOC_DOM3_SOUT	d3_mck0_n		# pin function:  soc_dom3_sout100
	SOC_DOM3_SOUT	d3_mck1_p		# pin function:  soc_dom3_sout101
	SOC_DOM3_SOUT	d3_mck1_n		# pin function:  soc_dom3_sout102
	SOC_DOM3_SOUT	usb1_pwrfault		# pin function:  soc_dom3_sout402
	SOC_DOM3_SOUT	usb2_drvvbus		# pin function:  soc_dom3_sout403
	SOC_DOM3_SOUT	usb2_pwrfault		# pin function:  soc_dom3_sout404
	SOC_DOM3_SOUT	d3_mdm0		# pin function:  soc_dom3_sout405
	SOC_DOM3_SOUT	d3_mdq00		# pin function:  soc_dom3_sout406
	SOC_DOM3_SOUT	d3_mdq01		# pin function:  soc_dom3_sout407
	SOC_DOM3_SOUT	d3_mdq02		# pin function:  soc_dom3_sout408
	SOC_DOM3_SOUT	d3_mdq03		# pin function:  soc_dom3_sout409
	SOC_DOM3_SOUT	d3_mdq04		# pin function:  soc_dom3_sout410
	SOC_DOM3_SOUT	d3_mdq05		# pin function:  soc_dom3_sout411
	SOC_DOM3_SOUT	d3_mdq06		# pin function:  soc_dom3_sout412
	SOC_DOM3_SOUT	d3_mdq07		# pin function:  soc_dom3_sout413
	SOC_DOM3_SOUT	d3_mdm1		# pin function:  soc_dom3_sout414
	SOC_DOM3_SOUT	d3_mdq08		# pin function:  soc_dom3_sout415
	SOC_DOM3_SOUT	d3_mdq09		# pin function:  soc_dom3_sout416
	SOC_DOM3_SOUT	d3_mdq10		# pin function:  soc_dom3_sout417
	SOC_DOM3_SOUT	d3_mdq11		# pin function:  soc_dom3_sout418
	SOC_DOM3_SOUT	d3_mdq12		# pin function:  soc_dom3_sout419
	SOC_DOM3_SOUT	d3_mdq13		# pin function:  soc_dom3_sout420
	SOC_DOM3_SOUT	d3_mdq14		# pin function:  soc_dom3_sout421
	SOC_DOM3_SOUT	d3_mdq15		# pin function:  soc_dom3_sout422
	SOC_DOM3_SOUT	d3_mdm2		# pin function:  soc_dom3_sout423
	SOC_DOM3_SOUT	d3_mdq16		# pin function:  soc_dom3_sout424
	SOC_DOM3_SOUT	d3_mdq17		# pin function:  soc_dom3_sout425
	SOC_DOM3_SOUT	d3_mdq18		# pin function:  soc_dom3_sout426
	SOC_DOM3_SOUT	d3_mdq19		# pin function:  soc_dom3_sout427
	SOC_DOM3_SOUT	d3_mdq20		# pin function:  soc_dom3_sout428
	SOC_DOM3_SOUT	d3_mdq21		# pin function:  soc_dom3_sout429
	SOC_DOM3_SOUT	d3_mdq22		# pin function:  soc_dom3_sout430
	SOC_DOM3_SOUT	d3_mdq23		# pin function:  soc_dom3_sout431
	SOC_DOM3_SOUT	d3_mdm3		# pin function:  soc_dom3_sout432
	SOC_DOM3_SOUT	d3_mdq24		# pin function:  soc_dom3_sout433
	SOC_DOM3_SOUT	d3_mdq25		# pin function:  soc_dom3_sout434
	SOC_DOM3_SOUT	d3_mdq26		# pin function:  soc_dom3_sout435
	SOC_DOM3_SOUT	d3_mdq27		# pin function:  soc_dom3_sout436
	SOC_DOM3_SOUT	d3_mdq28		# pin function:  soc_dom3_sout437
	SOC_DOM3_SOUT	d3_mdq29		# pin function:  soc_dom3_sout438
	SOC_DOM3_SOUT	d3_mdq30		# pin function:  soc_dom3_sout439
	SOC_DOM3_SOUT	d3_mdq31		# pin function:  soc_dom3_sout440
	SOC_DOM3_SOUT	d3_mecc0		# pin function:  soc_dom3_sout441
	SOC_DOM3_SOUT	d3_mecc1		# pin function:  soc_dom3_sout442
	SOC_DOM3_SOUT	d3_mecc2		# pin function:  soc_dom3_sout443
	SOC_DOM3_SOUT	d3_mecc3		# pin function:  soc_dom3_sout444
	SOC_DOM3_SOUT	d3_mdm8		# pin function:  soc_dom3_sout445
	SOC_DOM3_SOUT	d3_malert_b		# pin function:  soc_dom3_sout446
	SOC_DOM3_SOUT	d3_mpar		# pin function:  soc_dom3_sout447
	SOC_DOM3_SOUT	d3_mcs0_b		# pin function:  soc_dom3_sout448
	SOC_DOM3_SOUT	d3_mcs1_b		# pin function:  soc_dom3_sout449
	SOC_DOM3_SOUT	d3_mcs2_b		# pin function:  soc_dom3_sout450
	SOC_DOM3_SOUT	d3_mcs3_b		# pin function:  soc_dom3_sout451
	SOC_DOM3_SOUT	d3_mba0		# pin function:  soc_dom3_sout452
	SOC_DOM3_SOUT	d3_mba1		# pin function:  soc_dom3_sout453
	SOC_DOM3_SOUT	d3_mbg0		# pin function:  soc_dom3_sout454
	SOC_DOM3_SOUT	d3_mras_b		# pin function:  soc_dom3_sout455
	SOC_DOM3_SOUT	d3_mcas_b		# pin function:  soc_dom3_sout456
	SOC_DOM3_SOUT	d3_mwe_b		# pin function:  soc_dom3_sout457
	SOC_DOM3_SOUT	d3_ma08		# pin function:  soc_dom3_sout458
	SOC_DOM3_SOUT	d3_ma09		# pin function:  soc_dom3_sout459
	SOC_DOM3_SOUT	d3_ma10		# pin function:  soc_dom3_sout460
	SOC_DOM3_SOUT	d3_ma11		# pin function:  soc_dom3_sout461
	SOC_DOM3_SOUT	d3_ma12		# pin function:  soc_dom3_sout462
	SOC_DOM3_SOUT	d3_ma13		# pin function:  soc_dom3_sout463
	SOC_DOM3_SOUT	d3_mbg1		# pin function:  soc_dom3_sout464
	SOC_DOM3_SOUT	d3_mact_b		# pin function:  soc_dom3_sout465
	SOC_DOM3_SOUT	d3_ma00		# pin function:  soc_dom3_sout466
	SOC_DOM3_SOUT	d3_ma01		# pin function:  soc_dom3_sout467
	SOC_DOM3_SOUT	d3_ma02		# pin function:  soc_dom3_sout468
	SOC_DOM3_SOUT	d3_ma03		# pin function:  soc_dom3_sout469
	SOC_DOM3_SOUT	d3_ma04		# pin function:  soc_dom3_sout470
	SOC_EXTERNAL_SIN	tdi	I/O	# pin function:  soc_external_sin00
	SOC_EXTERNAL_SIN	emi2_mdio		# pin function:  soc_external_sin01
	SOC_EXTERNAL_SIN	usb1_drvvbus		# pin function:  soc_external_sin02
	SOC_EXTERNAL_SIN	iic1_scl		# pin function:  soc_external_sin03
	SOC_EXTERNAL_SIN	iic1_sda		# pin function:  soc_external_sin04
	SOC_EXTERNAL_SIN	iic2_scl		# pin function:  soc_external_sin05
	SOC_EXTERNAL_SIN	iic2_sda		# pin function:  soc_external_sin06
	SOC_EXTERNAL_SIN	iic3_scl		# pin function:  soc_external_sin07
	SOC_EXTERNAL_SIN	iic3_sda		# pin function:  soc_external_sin08
	SOC_EXTERNAL_SIN	iic4_scl		# pin function:  soc_external_sin09
	SOC_EXTERNAL_SIN	iic4_sda		# pin function:  soc_external_sin10
	SOC_EXTERNAL_SIN	ckstp_out_b		# pin function:  soc_external_sin11
	SOC_EXTERNAL_SIN	d1_mdq00		# pin function:  soc_external_sin12
	SOC_EXTERNAL_SIN	d1_mdq01		# pin function:  soc_external_sin13
	SOC_EXTERNAL_SIN	d1_mdq02		# pin function:  soc_external_sin14
	SOC_EXTERNAL_SIN	d1_mdq03		# pin function:  soc_external_sin15
	SOC_EXTERNAL_SIN	d1_mdq04		# pin function:  soc_external_sin16
	SOC_EXTERNAL_SIN	d1_mdq05		# pin function:  soc_external_sin17
	SOC_EXTERNAL_SIN	d1_mdq06		# pin function:  soc_external_sin18
	SOC_EXTERNAL_SIN	d1_mdq07		# pin function:  soc_external_sin19
	SOC_EXTERNAL_SIN	d1_mdq08		# pin function:  soc_external_sin20
	SOC_EXTERNAL_SIN	d1_mdq09		# pin function:  soc_external_sin21
	SOC_EXTERNAL_SIN	d1_mdq10		# pin function:  soc_external_sin22
	SOC_EXTERNAL_SIN	d1_mdq11		# pin function:  soc_external_sin23
	SOC_EXTERNAL_SIN	d1_mdq12		# pin function:  soc_external_sin24
	SOC_EXTERNAL_SIN	d1_mdq13		# pin function:  soc_external_sin25
	SOC_EXTERNAL_SIN	d1_mdq14		# pin function:  soc_external_sin26
	SOC_EXTERNAL_SIN	d1_mdq15		# pin function:  soc_external_sin27
	SOC_EXTERNAL_SIN	d1_mdq16		# pin function:  soc_external_sin28
	SOC_EXTERNAL_SIN	d1_mdq17		# pin function:  soc_external_sin29
	SOC_EXTERNAL_SIN	d1_mdq18		# pin function:  soc_external_sin30
	SOC_EXTERNAL_SIN	d1_mdq19		# pin function:  soc_external_sin31
	SOC_EXTERNAL_SIN	d1_mdq20		# pin function:  soc_external_sin32
	SOC_EXTERNAL_SIN	d1_mdq21		# pin function:  soc_external_sin33
	SOC_EXTERNAL_SIN	d1_mdq22		# pin function:  soc_external_sin34
	SOC_EXTERNAL_SIN	d1_mdq23		# pin function:  soc_external_sin35
	SOC_EXTERNAL_SIN	d1_mdq24		# pin function:  soc_external_sin36
	SOC_EXTERNAL_SIN	d1_mdq25		# pin function:  soc_external_sin37
	SOC_EXTERNAL_SIN	d1_mdq26		# pin function:  soc_external_sin38
	SOC_EXTERNAL_SIN	d1_mdq27		# pin function:  soc_external_sin39
	SOC_EXTERNAL_SIN	d1_mdq28		# pin function:  soc_external_sin40
	SOC_EXTERNAL_SIN	d1_mdq29		# pin function:  soc_external_sin41
	SOC_EXTERNAL_SIN	d1_mdq30		# pin function:  soc_external_sin42
	SOC_EXTERNAL_SIN	d1_mdq31		# pin function:  soc_external_sin43
	SOC_EXTERNAL_SIN	d1_mdq32		# pin function:  soc_external_sin44
	SOC_EXTERNAL_SIN	d1_mdq33		# pin function:  soc_external_sin45
	SOC_EXTERNAL_SIN	d1_mdq34		# pin function:  soc_external_sin46
	SOC_EXTERNAL_SIN	d1_mdq35		# pin function:  soc_external_sin47
	SOC_EXTERNAL_SIN	d1_mdq36		# pin function:  soc_external_sin48
	SOC_EXTERNAL_SIN	d1_mdq37		# pin function:  soc_external_sin49
	SOC_EXTERNAL_SIN	d1_mdq38		# pin function:  soc_external_sin50
	SOC_EXTERNAL_SIN	d1_mdq39		# pin function:  soc_external_sin51
	SOC_EXTERNAL_SIN	d1_mdq40		# pin function:  soc_external_sin52
	SOC_EXTERNAL_SIN	d1_mdq41		# pin function:  soc_external_sin53
	SOC_EXTERNAL_SIN	d1_mdq42		# pin function:  soc_external_sin54
	SOC_EXTERNAL_SIN	d1_mdq43		# pin function:  soc_external_sin55
	SOC_EXTERNAL_SIN	d1_mdq44		# pin function:  soc_external_sin56
	SOC_EXTERNAL_SIN	d1_mdq45		# pin function:  soc_external_sin57
	SOC_EXTERNAL_SIN	d1_mdq46		# pin function:  soc_external_sin58
	SOC_EXTERNAL_SIN	d1_mdq47		# pin function:  soc_external_sin59
	SOC_EXTERNAL_SIN	d1_mdq48		# pin function:  soc_external_sin60
	SOC_EXTERNAL_SIN	d1_mdq49		# pin function:  soc_external_sin61
	SOC_EXTERNAL_SIN	d1_mdq50		# pin function:  soc_external_sin62
	SOC_EXTERNAL_SIN	d1_mdq51		# pin function:  soc_external_sin63
	SOC_EXTERNAL_SIN	d1_mdq52		# pin function:  soc_external_sin64
	SOC_EXTERNAL_SIN	d1_mdq53		# pin function:  soc_external_sin65
	SOC_EXTERNAL_SIN	d1_mdq54		# pin function:  soc_external_sin66
	SOC_EXTERNAL_SIN	d1_mdq55		# pin function:  soc_external_sin67
	SOC_EXTERNAL_SIN	d1_mdq56		# pin function:  soc_external_sin68
	SOC_EXTERNAL_SIN	d1_mdq57		# pin function:  soc_external_sin69
	SOC_EXTERNAL_SIN	d1_mdq58		# pin function:  soc_external_sin70
	SOC_EXTERNAL_SIN	d1_mdq59		# pin function:  soc_external_sin71
	SOC_EXTERNAL_SIN	d1_mdq60		# pin function:  soc_external_sin72
	SOC_EXTERNAL_SIN	d1_mdq61		# pin function:  soc_external_sin73
	SOC_EXTERNAL_SOUT	tdo	I/O	# pin function:  soc_external_sout00
	SOC_EXTERNAL_SOUT	d1_mdqs09_n		# pin function:  soc_external_sout01
	SOC_EXTERNAL_SOUT	d1_mdqs10_n		# pin function:  soc_external_sout02
	SOC_EXTERNAL_SOUT	d1_mdqs11_n		# pin function:  soc_external_sout03
	SOC_EXTERNAL_SOUT	d1_mdqs12_n		# pin function:  soc_external_sout04
	SOC_EXTERNAL_SOUT	d1_mdqs13_p		# pin function:  soc_external_sout05
	SOC_EXTERNAL_SOUT	d1_mdqs13_n		# pin function:  soc_external_sout06
	SOC_EXTERNAL_SOUT	d1_mdqs14_p		# pin function:  soc_external_sout07
	SOC_EXTERNAL_SOUT	d1_mdqs14_n		# pin function:  soc_external_sout08
	SOC_EXTERNAL_SOUT	d1_mdqs15_p		# pin function:  soc_external_sout09
	SOC_EXTERNAL_SOUT	d1_mdqs15_n		# pin function:  soc_external_sout10
	SOC_EXTERNAL_SOUT	d1_mdqs16_p		# pin function:  soc_external_sout11
	SOC_EXTERNAL_SOUT	d1_mdqs16_n		# pin function:  soc_external_sout12
	SOC_EXTERNAL_SOUT	d1_mdqs17_n		# pin function:  soc_external_sout13
	SOC_EXTERNAL_SOUT	d1_mdqs09_p		# pin function:  soc_external_sout14
	SOC_EXTERNAL_SOUT	d1_mdqs10_p		# pin function:  soc_external_sout15
	SOC_EXTERNAL_SOUT	d1_mdqs11_p		# pin function:  soc_external_sout16
	SOC_EXTERNAL_SOUT	d1_mdqs12_p		# pin function:  soc_external_sout17
	SOC_EXTERNAL_SOUT	d1_mdqs17_p		# pin function:  soc_external_sout18
	SOC_EXTERNAL_SOUT	d1_mdqs00_p		# pin function:  soc_external_sout19
	SOC_EXTERNAL_SOUT	d1_mdqs00_n		# pin function:  soc_external_sout20
	SOC_EXTERNAL_SOUT	d1_mdqs01_p		# pin function:  soc_external_sout21
	SOC_EXTERNAL_SOUT	d1_mdqs01_n		# pin function:  soc_external_sout22
	SOC_EXTERNAL_SOUT	d1_mdqs02_p		# pin function:  soc_external_sout23
	SOC_EXTERNAL_SOUT	d1_mdqs02_n		# pin function:  soc_external_sout24
	SOC_EXTERNAL_SOUT	d1_mdqs03_p		# pin function:  soc_external_sout25
	SOC_EXTERNAL_SOUT	d1_mdqs03_n		# pin function:  soc_external_sout26
	SOC_EXTERNAL_SOUT	d1_mdqs04_p		# pin function:  soc_external_sout27
	SOC_EXTERNAL_SOUT	d1_mdqs04_n		# pin function:  soc_external_sout28
	SOC_EXTERNAL_SOUT	d1_mdqs05_p		# pin function:  soc_external_sout29
	SOC_EXTERNAL_SOUT	d1_mdqs05_n		# pin function:  soc_external_sout30
	SOC_EXTERNAL_SOUT	d1_mdqs06_p		# pin function:  soc_external_sout31
	SOC_EXTERNAL_SOUT	d1_mdqs06_n		# pin function:  soc_external_sout32
	SOC_EXTERNAL_SOUT	d1_mdqs07_p		# pin function:  soc_external_sout33
	SOC_EXTERNAL_SOUT	d1_mdqs07_n		# pin function:  soc_external_sout34
	SOC_EXTERNAL_SOUT	d1_mdqs08_p		# pin function:  soc_external_sout35
	SOC_EXTERNAL_SOUT	d1_mdqs08_n		# pin function:  soc_external_sout36
	SOC_EXTERNAL_SOUT	d1_mck0_p		# pin function:  soc_external_sout37
	SOC_EXTERNAL_SOUT	d1_mck0_n		# pin function:  soc_external_sout38
	SOC_EXTERNAL_SOUT	d1_mck1_p		# pin function:  soc_external_sout39
	SOC_EXTERNAL_SOUT	d1_mck1_n		# pin function:  soc_external_sout40
	SOC_EXTERNAL_SOUT	d1_mck2_p		# pin function:  soc_external_sout41
	SOC_EXTERNAL_SOUT	d1_mck2_n		# pin function:  soc_external_sout42
	SOC_EXTERNAL_SOUT	d1_mck3_p		# pin function:  soc_external_sout43
	SOC_EXTERNAL_SOUT	d1_mck3_n		# pin function:  soc_external_sout44
	SOC_EXTERNAL_SOUT	d2_mdqs09_n		# pin function:  soc_external_sout45
	SOC_EXTERNAL_SOUT	d2_mdqs10_n		# pin function:  soc_external_sout46
	SOC_EXTERNAL_SOUT	d2_mdqs11_n		# pin function:  soc_external_sout47
	SOC_EXTERNAL_SOUT	d2_mdqs12_n		# pin function:  soc_external_sout48
	SOC_EXTERNAL_SOUT	d2_mdqs13_p		# pin function:  soc_external_sout49
	SOC_IPT_TEST_CTRL_CHAIN_EN_CGU_CLUSTER	emi1_mdio	I/O	# pin function:  soc_ipt_test_ctrl_chain_en_cgu_cluster1
